SessionEntryID,SessionID,SessionEntryiRacingID,EntryName,IsTeam,CarID,FinishPosInClass,StartPositionInClass,ClassID,EntryIncidents,GapToLeader,LapsCompleted,FinalLapFinishTime,OverallFinishPos,OverallStartPos,StartPos,ReasonOut,ChampPoints
2271,62,-152878,SRC Mivano Corse LMDh,True,20,11,5,7,0,1 Laps,2,356.6667,39,0,0,Running,0
2239,62,-168319,World Of SimRacing Team,True,20,9,6,7,0,3.7705,2,342.5369,9,0,0,Running,0
2269,62,-237677,PRIVATE LABEL Team Hype $IVRA,True,20,13,7,7,0,1 Laps,2,417.7265,42,0,0,Running,0
2238,62,-80235,HydroRace Geodesic Racing,True,20,8,8,7,0,3.3789,2,342.863,8,0,0,Running,0
2236,62,-23557,Satellite Racing LMDh,True,20,6,9,7,0,1.982,2,344.694,6,0,0,Running,0
2231,62,-135394,Orion Race Team #46,True,20,1,10,7,0,-,3,370.1945,1,0,0,Running,0
2237,62,-280685,ATRS eSports #13,True,20,7,11,7,0,2.7929,2,362.9162,7,0,0,Running,0
2274,62,-83099,Maniti Racing $IVRA LMDH Black,True,20,12,12,7,0,3 Laps,0,105.7563,41,0,0,Running,0
2267,62,-207269,URANO eSports DATAGROUP,True,20,10,13,7,0,2 Laps,1,369.9244,37,0,0,Running,0
2275,62,-286999,YouRaceBR E-Sports Redragon,True,20,14,14,7,0,3 Laps,0,273.3002,45,0,0,Running,0
2291,63,-41620,Obsidian Racing,True,10,1,1,5,35,-,280,33351.2636,12,15,1,Running,0
2297,63,-241403,Maniti Racing $IVRA GT3 Pro,True,10,7,2,5,25,1 Laps,279,33271.685099999995,18,16,2,Running,0
2325,63,-289830,Puresims Esports $116,True,10,33,3,5,14,233 Laps,47,5889.5259,46,17,3,Disconnected,0
2313,63,-241025,Impulse Racing $157,True,10,23,4,5,44,5 Laps,275,33264.466199999995,34,18,4,Running,0
2296,63,-54386,Team Heusinkveld #148,True,11,6,5,5,20,1 Laps,279,33271.247899999995,17,19,5,Running,0
2308,63,-263677,Mercedes-AMG Team URANO eSports,True,11,18,6,5,14,2 Laps,278,33360.562900000004,29,20,6,Running,0
2320,63,-197340,Tempus SimSport #103,True,10,29,7,5,19,147 Laps,133,16655.078100000002,41,21,7,Disconnected,0
2298,63,-241027,Impulse Racing $156,True,10,8,8,5,49,1 Laps,279,33280.1062,19,22,8,Running,0
2323,63,-268725,DeltaSport #199,True,10,32,9,5,10,208 Laps,72,9400.1986,44,23,9,Disconnected,0
2295,63,-92080,GermanSimRacing.de by ACV,True,12,5,10,5,26,1 Laps,279,33264.464900000006,16,24,10,Running,0
2322,63,-279416,ATRS eSports #113,True,10,31,11,5,12,206 Laps,74,10522.7012,43,25,11,Running,0
2326,63,-81577,HydroRace Geodesic Racing Black,True,11,34,12,5,6,242 Laps,38,4899.7942,47,26,12,Disconnected,0
2304,63,-245029,Team RSO by V-RIG KC Racing,True,10,14,13,5,26,2 Laps,278,33320.034900000006,25,27,13,Running,0
2305,63,-272114,WS Racing eSports #120,True,10,15,14,5,23,2 Laps,278,33327.2909,26,28,14,Running,0
2310,63,-190230,Valorous Motorsports Apollo,True,14,20,15,5,62,3 Laps,277,33349.1806,31,29,15,Running,0
2318,63,-13479,Pace Worx Esports,True,15,28,16,5,19,17 Laps,263,33252.6775,39,30,16,Running,0
2293,63,-203943,Visceral Esports IVRA Endurance,True,10,3,17,5,30,1 Laps,279,33259.011699999995,14,31,17,Running,0
2302,63,-127473,Hellracers Tershine,True,10,12,18,5,43,2 Laps,278,33300.2209,23,32,18,Running,0
2292,63,-12725,Glacier Racing,True,13,2,19,5,9,2.5131,280,33354.6765,13,33,19,Running,0
2294,63,-270082,Deutsche Payment Raven,True,10,4,20,5,23,1 Laps,279,33262.3894,15,34,20,Running,0
2315,63,-59992,GermanSimRacing #Green,True,12,25,21,5,30,5 Laps,275,33313.6198,36,35,21,Running,0
2299,63,-241404,Maniti Racing $IVRA GT3 P/AM,True,11,9,22,5,21,1 Laps,279,33286.996100000004,20,36,22,Running,0
2300,63,-124248,Archer Brothers,True,14,10,23,5,16,1 Laps,279,33330.5909,21,37,23,Running,0
2317,63,-242427,Rusty Spatulas IVRA Endurance,True,10,27,24,5,25,7 Laps,273,33364.7032,38,38,24,Running,0
2312,63,-269793,Sim City Racing II,True,11,22,25,5,20,4 Laps,276,33328.9685,33,39,25,Running,0
2316,63,-173954,Satellite Racing GT3 AM,True,14,26,26,5,14,6 Laps,274,33257.9606,37,40,26,Running,0
2306,63,-129779,Torque Freak Racing Redgate,True,10,16,27,5,26,2 Laps,278,33341.7924,27,41,27,Running,0
2303,63,-81578,HydroRace Geodesic Racing Gold,True,11,13,28,5,23,2 Laps,278,33311.6172,24,42,28,Running,0
2301,63,-90444,Prestanda NOMAD #256,True,11,11,29,5,20,1 Laps,279,33362.1882,22,43,29,Running,0
2321,63,-288912,Ingersoll Rand Endurance GT3,True,14,30,30,5,6,204 Laps,76,10310.004200000001,42,44,30,Disconnected,0
2309,63,-244197,World Of SimRacing Team,True,14,19,31,5,14,3 Laps,277,33262.5283,30,45,31,Running,0
2307,63,-10547,Virtual Motorsport,True,14,17,32,5,20,2 Laps,278,33348.5745,28,46,32,Running,0
2311,63,-112505,QUASAR SIM RACING - HYDRA,True,11,21,33,5,22,3 Laps,277,33356.6733,32,47,33,Running,0
2314,63,-10269,SRN Motorsports,True,13,24,34,5,28,5 Laps,275,33297.9596,35,48,34,Running,0
2329,63,-55648,Kuruma MotorSport,True,10,36,35,5,5,266 Laps,14,1844.8653,50,49,35,Disconnected,0
2327,63,-278802,WS Racing eSports #223,True,10,35,36,5,13,245 Laps,35,4954.5590999999995,48,50,36,Disconnected,0
2281,63,-207269,URANO eSports DATAGROUP,True,20,2,1,7,15,4.3349,313,33242.7637,2,1,1,Running,0
2280,63,-83099,Maniti Racing $IVRA LMDH Black,True,20,1,2,7,6,-,313,33240.3361,1,2,2,Running,0
2324,63,-152878,SRC Mivano Corse LMDh,True,20,13,3,7,5,261 Laps,52,5881.4311,45,3,3,Disconnected,0
2282,63,-135394,Orion Race Team #46,True,20,3,4,7,11,7.4114,313,33246.1621,3,4,4,Running,0
2284,63,-169831,TREQ eSports,True,20,5,5,7,21,55.6631,313,33295.9378,5,5,5,Running,0
2287,63,-182782,Puresims Esports $IVRA,True,20,8,6,7,26,5 Laps,308,33274.6331,8,6,6,Running,0
2319,63,-80235,HydroRace Geodesic Racing,True,20,12,7,7,34,110 Laps,203,22052.6059,40,7,7,Disconnected,0
2288,63,-23557,Satellite Racing LMDh,True,20,9,8,7,20,8 Laps,305,33112.8828,9,8,8,Running,0
2286,63,-280685,ATRS eSports #13,True,20,7,9,7,23,3 Laps,310,33263.6551,7,9,9,Running,0
2283,63,-237677,PRIVATE LABEL Team Hype $IVRA,True,20,4,10,7,20,28.593,313,33268.1828,4,10,10,Running,0
2285,63,-93998,Maniti Racing $IVRA LMDH,True,20,6,11,7,18,1 Laps,312,33279.602300000006,6,11,11,Running,0
2328,63,-286999,YouRaceBR E-Sports Redragon,True,20,14,12,7,6,291 Laps,22,3152.1998999999996,49,12,12,Disconnected,0
2289,63,-60020,GermanSimRacing #Blue,True,20,10,13,7,24,12 Laps,301,32821.7644,10,13,13,Running,0
2290,63,-168319,World Of SimRacing Team,True,20,11,14,7,36,30 Laps,283,31379.6698,11,14,14,Running,0
2332,64,112839,Tony Kloosterman,False,25,3,1,10,9,0.2686,22,3535.2318999999998,3,0,0,Running,0
2331,64,135983,Tyler Newitt,False,25,2,2,10,0,0.0175,30,3320.4113,2,0,0,Running,0
2335,64,85905,Steven Phillips2,False,25,6,3,10,9,0.351,27,3452.093,6,0,0,Running,0
2343,64,37169,Robert Venn,False,25,14,4,10,2,1.0705,21,3376.8689,14,0,0,Running,0
2344,64,286368,Kenzy Nieuwhof,False,25,15,5,10,6,1.2303,16,3613.2156999999997,15,0,0,Running,0
2330,64,341223,Adam C Wright,False,25,1,6,10,2,-,24,3304.5715,1,0,0,Running,0
2340,64,137235,Antony Woodward,False,25,11,7,10,10,0.7447,22,3287.3029,11,0,0,Running,0
2339,64,173371,Nicolai Bjerre,False,24,10,8,10,3,0.6808,25,3616.3518000000004,10,0,0,Running,0
2334,64,188182,Vincent Skilbeck,False,24,5,9,10,5,0.3459,22,3549.8119,5,0,0,Running,0
2337,64,16612,Simon Trendell,False,24,8,10,10,7,0.6415,30,3580.8349,8,0,0,Running,0
2345,64,285703,Andrew Z Wood,False,24,16,11,10,23,1.4723,16,3572.5969,16,0,0,Running,0
2338,64,365097,Bob Woodhouse,False,25,9,12,10,6,0.6755,23,3588.1927,9,0,0,Running,0
2341,64,16561,Jamie Wilson,False,24,12,13,10,7,0.766,26,3686.3277,12,0,0,Running,0
2333,64,24469,Erik Blixt,False,24,4,14,10,6,0.2761,13,3015.7849,4,0,0,Running,0
2336,64,371028,Alex Sevillano Lledó,False,25,7,15,10,2,0.5704,6,3462.6054,7,0,0,Running,0
2342,64,141445,Nikolay Bogatyrev,False,25,13,16,10,1,0.9504,4,3658.0386,13,0,0,Running,0
2349,65,341223,Adam C Wright,False,25,4,1,10,3,0.2441,9,949.801,4,0,0,Running,0
2346,65,135983,Tyler Newitt,False,25,1,2,10,2,-,8,881.3565,1,0,0,Running,0
2353,65,85905,Steven Phillips2,False,25,8,3,10,0,0.4525,8,887.1455,8,0,0,Running,0
2360,65,37169,Robert Venn,False,25,15,4,10,3,1.1493,7,968.5862000000001,15,0,0,Running,0
2356,65,371028,Alex Sevillano Lledó,False,25,11,5,10,1,0.7927,8,977.9236,11,0,0,Running,0
2359,65,365097,Bob Woodhouse,False,25,14,6,10,1,0.9549,6,863.7025,14,0,0,Running,0
2357,65,286368,Kenzy Nieuwhof,False,25,12,7,10,7,0.842,7,837.9157,12,0,0,Running,0
2348,65,112839,Tony Kloosterman,False,25,3,8,10,1,0.2303,6,747.2778000000001,3,0,0,Running,0
2350,65,188182,Vincent Skilbeck,False,24,5,9,10,1,0.2633,6,707.1445,5,0,0,Running,0
2358,65,141445,Nikolay Bogatyrev,False,25,13,10,10,0,0.8461,7,770.3401,13,0,0,Running,0
2352,65,24469,Erik Blixt,False,24,7,11,10,2,0.3542,6,794.2202,7,0,0,Running,0
2347,65,16612,Simon Trendell,False,24,2,12,10,1,0.0419,6,896.0198,2,0,0,Running,0
2354,65,137235,Antony Woodward,False,25,9,13,10,1,0.7602,5,961.1876,9,0,0,Running,0
2361,65,285703,Andrew Z Wood,False,24,16,14,10,5,1.4031,3,616.1714000000001,16,0,0,Running,0
2351,65,173371,Nicolai Bjerre,False,24,6,15,10,2,0.3497,6,847.8661000000001,6,0,0,Running,0
2355,65,16561,Jamie Wilson,False,24,10,16,10,1,0.7713,5,870.1531,10,0,0,Running,0
2362,66,135983,Tyler Newitt,False,25,1,1,10,0,-,22,2038.3605,1,1,1,Running,0
2366,66,16612,Simon Trendell,False,24,5,2,10,2,7.6252,22,2045.867,5,2,2,Running,0
2365,66,112839,Tony Kloosterman,False,25,4,3,10,0,1.6071,22,2040.2906,4,3,3,Running,0
2363,66,341223,Adam C Wright,False,25,2,4,10,5,1.0946,22,2040.0176999999999,2,4,4,Running,0
2370,66,188182,Vincent Skilbeck,False,24,9,5,10,1,10.6515,22,2048.884,9,5,5,Running,0
2376,66,173371,Nicolai Bjerre,False,24,15,6,10,3,24.5711,22,2063.5081,15,6,6,Running,0
2364,66,24469,Erik Blixt,False,24,3,7,10,6,1.2444,22,2040.0754,3,7,7,Running,0
2367,66,85905,Steven Phillips2,False,25,6,8,10,2,8.1352,22,2046.0643,6,8,8,Running,0
2369,66,137235,Antony Woodward,False,25,8,9,10,2,9.548,22,2048.0581,8,9,9,Running,0
2371,66,16561,Jamie Wilson,False,24,10,10,10,3,13.9949,22,2053.6303,10,10,10,Running,0
2368,66,371028,Alex Sevillano Lledó,False,25,7,11,10,3,8.5798,22,2046.4374,7,11,11,Running,0
2372,66,286368,Kenzy Nieuwhof,False,25,11,12,10,3,14.2648,22,2053.8795,11,12,12,Running,0
2374,66,141445,Nikolay Bogatyrev,False,25,13,13,10,2,15.496,22,2053.8558000000003,13,13,13,Running,0
2373,66,365097,Bob Woodhouse,False,25,12,14,10,0,15.2201,22,2053.6188,12,14,14,Running,0
2375,66,37169,Robert Venn,False,25,14,15,10,2,19.0939,22,2058.2879000000003,14,15,15,Running,0
2377,66,285703,Andrew Z Wood,False,24,16,16,10,1,37.4701,22,2076.4129,16,16,16,Running,0
2386,67,24469,Erik Blixt,False,24,9,1,10,0,2 Laps,0,329.57390000000004,9,0,0,Running,0
2378,67,365097,Bob Woodhouse,False,25,1,2,10,0,-,2,583.8254,1,0,0,Running,0
2385,67,112839,Tony Kloosterman,False,25,8,3,10,0,1 Laps,1,528.1088,8,0,0,Running,0
2381,67,137235,Antony Woodward,False,25,4,4,10,0,1 Laps,1,564.7570000000001,4,0,0,Running,0
2380,67,188182,Vincent Skilbeck,False,24,3,5,10,0,2 Laps,0,484.5183,3,0,0,Running,0
2382,67,371028,Alex Sevillano Lledó,False,25,5,6,10,1,2 Laps,0,600.8888000000001,5,0,0,Running,0
2403,68,16561,Jamie Wilson,False,24,10,1,10,7,25.9062,43,3861.0582000000004,10,1,1,Running,0
2395,68,188182,Vincent Skilbeck,False,24,2,2,10,1,2.2958,43,3837.2011,2,2,2,Running,0
2398,68,137235,Antony Woodward,False,25,5,3,10,2,10.517,43,3845.5879,5,3,3,Running,0
2404,68,371028,Alex Sevillano Lledó,False,25,11,4,10,8,36.9518,43,3888.6854000000003,11,4,4,Running,0
2408,68,85905,Steven Phillips2,False,25,15,5,10,16,3 Laps,40,3906.453,15,5,5,Running,0
2394,68,16612,Simon Trendell,False,24,1,6,10,6,-,43,3834.538,1,6,6,Running,0
2396,68,112839,Tony Kloosterman,False,25,3,7,10,8,3.3411,43,3838.0669,3,7,7,Running,0
2399,68,24469,Erik Blixt,False,24,6,8,10,8,11.135,43,3845.6213000000002,6,8,8,Running,0
2409,68,341223,Adam C Wright,False,25,16,9,10,9,9 Laps,34,3041.7535,16,9,9,Disconnected,0
2397,68,135983,Tyler Newitt,False,25,4,10,10,4,6.6652,43,3842.2944,4,10,10,Running,0
2407,68,286368,Kenzy Nieuwhof,False,25,14,11,10,14,2 Laps,41,3906.6432,14,11,11,Running,0
2400,68,365097,Bob Woodhouse,False,25,7,12,10,5,21.4617,43,3856.6959,7,12,12,Running,0
2402,68,141445,Nikolay Bogatyrev,False,25,9,13,10,7,22.694,43,3858.1488,9,13,13,Running,0
2405,68,37169,Robert Venn,False,25,12,14,10,0,40.8196,43,3876.5341,12,14,14,Running,0
2401,68,173371,Nicolai Bjerre,False,24,8,15,10,7,22.1926,43,3857.3948,8,15,15,Running,0
2406,68,285703,Andrew Z Wood,False,24,13,16,10,4,60.8717,43,3896.8132,13,16,16,Running,0
2423,69,440374,Tony Yates,False,18,14,1,6,5,2.4011,12,3199.3824,14,0,0,Running,0
2419,69,512936,Stephan Goebel,False,16,10,2,6,12,1.8753,12,3017.5519,10,0,0,Running,0
2421,69,137235,Antony Woodward,False,18,12,3,6,2,2.1492,9,2950.1335,12,0,0,Running,0
2415,69,88807,Matt Elmore,False,19,6,4,6,4,1.2807,6,1399.3069,6,0,0,Running,0
2420,69,287015,Russell J Cowell,False,16,11,5,6,12,1.9031,15,3397.6558999999997,11,0,0,Running,0
2413,69,350922,Mark Draper2,False,18,4,6,6,19,0.8268,16,3066.0696,4,0,0,Running,0
2410,69,429273,Wiebe Nijkamp,False,18,1,7,6,5,-,17,3048.1838,1,0,0,Running,0
2416,69,113424,Garry Craig,False,19,7,8,6,4,1.3578,14,3106.7584,7,0,0,Running,0
2417,69,366044,Chris Needham,False,17,8,9,6,1,1.6278,6,1627.2576,8,0,0,Running,0
2427,69,391027,Jason Haddington,False,18,18,10,6,4,3.7113,6,1862.1154000000001,18,0,0,Running,0
2412,69,528243,David K Johansson,False,17,3,11,6,6,0.7585,14,3345.4196,3,0,0,Running,0
2414,69,284513,Sam Blease2,False,17,5,12,6,14,1.087,10,3447.7823,5,0,0,Running,0
2411,69,181497,Spencer McCarthy,False,19,2,13,6,3,0.4094,11,3354.2831,2,0,0,Running,0
2418,69,422098,Tony Walker4,False,17,9,14,6,8,1.8467,14,3189.1272999999997,9,0,0,Running,0
2422,69,16561,Jamie Wilson,False,18,13,15,6,0,2.1867,6,3415.7757,13,0,0,Running,0
2424,69,574870,Matthew Flannery,False,17,15,16,6,4,2.4531,10,3380.3505,15,0,0,Running,0
2425,69,389968,Arnaud Chanonier,False,17,16,17,6,11,2.9214,5,3353.0144,16,0,0,Running,0
2426,69,116063,Steven Walker2,False,18,17,18,6,2,3.0517,1,2838.413,17,0,0,Running,0
2429,69,261835,David Eyers,False,17,20,19,6,2,16 Laps,1,3239.5577999999996,20,0,0,Running,0
2430,69,214227,Jamie Jeffrey,False,17,21,20,6,1,16 Laps,1,3282.2484,21,0,0,Running,0
2431,69,523326,Andrew Littler,False,17,22,21,6,0,17 Laps,0,3204.6582999999996,22,0,0,Running,0
2433,70,429273,Wiebe Nijkamp,False,18,2,1,6,0,0.0151,5,824.1159,2,0,0,Running,0
2434,70,181497,Spencer McCarthy,False,19,3,2,6,1,0.2346,5,959.9827,3,0,0,Running,0
2435,70,528243,David K Johansson,False,17,4,3,6,0,0.2921,5,961.2861,4,0,0,Running,0
2437,70,113424,Garry Craig,False,19,6,4,6,0,0.3767,4,828.6320000000001,6,0,0,Running,0
2439,70,88807,Matt Elmore,False,19,8,5,6,1,0.4241,5,964.0736999999999,8,0,0,Running,0
2440,70,512936,Stephan Goebel,False,16,9,6,6,0,1.0785,3,698.9849999999999,9,0,0,Running,0
2432,70,284513,Sam Blease2,False,17,1,7,6,1,-,5,969.0976,1,0,0,Running,0
2451,70,137235,Antony Woodward,False,18,20,8,6,4,2.6693,3,771.5992,20,0,0,Running,0
2436,70,350922,Mark Draper2,False,18,5,9,6,5,0.3535,5,991.6306000000001,5,0,0,Running,0
2447,70,389968,Arnaud Chanonier,False,17,16,10,6,1,1.8537,4,847.7513,16,0,0,Running,0
2441,70,366044,Chris Needham,False,17,10,11,6,0,1.173,4,845.3469,10,0,0,Running,0
2446,70,391027,Jason Haddington,False,18,15,12,6,0,1.7161,4,848.182,15,0,0,Running,0
2450,70,261835,David Eyers,False,17,19,13,6,1,2.2656,3,714.7515000000001,19,0,0,Running,0
2448,70,214227,Jamie Jeffrey,False,17,17,14,6,6,1.9891,3,969.2660999999999,17,0,0,Running,0
2453,70,523326,Andrew Littler,False,17,22,15,6,1,4.8067,5,882.9136,22,0,0,Running,0
2445,70,574870,Matthew Flannery,False,17,14,16,6,3,1.6081,5,1005.8312,14,0,0,Running,0
2452,70,431899,Roger Morton,False,16,21,17,6,1,2.7492,5,1023.7804000000001,21,0,0,Running,0
2443,70,16561,Jamie Wilson,False,18,12,18,6,1,1.3892,4,753.4698000000001,12,0,0,Running,0
2444,70,440374,Tony Yates,False,18,13,19,6,0,1.5421,4,931.4912999999999,13,0,0,Running,0
2442,70,287015,Russell J Cowell,False,16,11,20,6,4,1.3434,4,976.365,11,0,0,Running,0
2438,70,116063,Steven Walker2,False,18,7,21,6,5,0.4084,4,988.9584,7,0,0,Running,0
2449,70,422098,Tony Walker4,False,17,18,22,6,5,2.1557,4,1013.4718,18,0,0,Running,0
2454,71,284513,Sam Blease2,False,17,1,1,6,1,-,9,1485.2179,1,1,1,Running,0
2456,71,429273,Wiebe Nijkamp,False,18,3,2,6,1,0.5978,9,1486.2222000000002,3,2,2,Running,0
2455,71,181497,Spencer McCarthy,False,19,2,3,6,3,0.5021,9,1485.2442,2,3,3,Running,0
2459,71,528243,David K Johansson,False,17,6,4,6,2,3.1564,9,1487.37,6,4,4,Running,0
2461,71,350922,Mark Draper2,False,18,8,5,6,1,8.2725,9,1492.8864,8,5,5,Running,0
2458,71,113424,Garry Craig,False,19,5,6,6,1,2.8691,9,1487.0083,5,6,6,Running,0
2457,71,116063,Steven Walker2,False,18,4,7,6,3,0.9522,9,1485.798,4,7,7,Running,0
2473,71,88807,Matt Elmore,False,19,20,8,6,6,98.0502,9,1583.0729,20,8,8,Running,0
2463,71,512936,Stephan Goebel,False,16,10,9,6,2,11.0469,9,1495.5437000000002,10,9,9,Running,0
2475,71,366044,Chris Needham,False,17,22,10,6,6,110.818,9,1595.5411,22,10,10,Running,0
2460,71,287015,Russell J Cowell,False,16,7,11,6,1,8.1041,9,1493.0704,7,11,11,Running,0
2462,71,16561,Jamie Wilson,False,18,9,12,6,0,10.7308,9,1495.6844,9,12,12,Running,0
2468,71,440374,Tony Yates,False,18,15,13,6,3,27.2396,9,1512.7705999999998,15,13,13,Running,0
2470,71,574870,Matthew Flannery,False,17,17,14,6,5,51.1027,9,1537.1381999999999,17,14,14,Running,0
2466,71,391027,Jason Haddington,False,18,13,15,6,0,18.5733,9,1504.4677000000001,13,15,15,Running,0
2464,71,389968,Arnaud Chanonier,False,17,11,16,6,3,15.1623,9,1500.622,11,16,16,Running,0
2474,71,214227,Jamie Jeffrey,False,17,21,17,6,6,109.197,9,1594.5217,21,17,17,Running,0
2465,71,422098,Tony Walker4,False,17,12,18,6,0,16.5976,9,1502.3590000000002,12,18,18,Running,0
2471,71,261835,David Eyers,False,17,18,19,6,6,64.9415,9,1551.1716,18,19,19,Running,0
2467,71,137235,Antony Woodward,False,18,14,20,6,5,21.6108,9,1507.3941,14,20,20,Running,0
2472,71,431899,Roger Morton,False,16,19,21,6,8,84.0548,9,1570.475,19,21,21,Running,0
2469,71,523326,Andrew Littler,False,17,16,22,6,2,40.9723,9,1531.7193,16,22,22,Running,0
2480,72,116063,Steven Walker2,False,18,5,1,6,1,0 Laps,0,243.3884,5,0,0,Running,0
2494,72,431899,Roger Morton,False,16,19,2,6,0,0 Laps,0,267.20750000000004,19,0,0,Running,0
2517,73,350922,Mark Draper2,False,18,20,1,6,5,17 Laps,1,362.8887,20,1,1,Disconnected,0
2515,73,287015,Russell J Cowell,False,16,18,2,6,4,1 Laps,17,2688.3778,18,2,2,Running,0
2499,73,528243,David K Johansson,False,17,2,3,6,0,0.428,18,2664.3123,2,3,3,Running,0
2502,73,113424,Garry Craig,False,19,5,4,6,2,12.0308,18,2676.6199,5,4,4,Running,0
2500,73,116063,Steven Walker2,False,18,3,5,6,5,2.377,18,2666.2188,3,5,5,Running,0
2498,73,429273,Wiebe Nijkamp,False,18,1,6,6,5,-,18,2663.7908,1,6,6,Running,0
2501,73,284513,Sam Blease2,False,17,4,7,6,7,3.5417,18,2666.932,4,8,8,Running,0
2504,73,16561,Jamie Wilson,False,18,7,8,6,5,23.5384,18,2688.6688,7,9,9,Running,0
2511,73,512936,Stephan Goebel,False,16,14,9,6,8,48.2241,18,2713.9541,14,10,10,Running,0
2518,73,389968,Arnaud Chanonier,False,17,21,10,6,8,17 Laps,1,238.17079999999999,21,11,11,Disconnected,0
2507,73,422098,Tony Walker4,False,17,10,11,6,4,39.8632,18,2706.2785999999996,10,12,12,Running,0
2516,73,391027,Jason Haddington,False,18,19,12,6,8,1 Laps,17,2681.9608,19,13,13,Running,0
2519,73,137235,Antony Woodward,False,18,22,13,6,4,17 Laps,1,275.51660000000004,22,14,14,Disconnected,0
2506,73,440374,Tony Yates,False,18,9,14,6,2,34.3606,18,2699.442,9,15,15,Running,0
2513,73,523326,Andrew Littler,False,17,16,15,6,3,81.0233,18,2749.9625,16,16,16,Running,0
2514,73,574870,Matthew Flannery,False,17,17,16,6,5,109.07,18,2775.7531,17,17,17,Running,0
2510,73,261835,David Eyers,False,17,13,17,6,4,47.8415,18,2713.8812000000003,13,18,18,Running,0
2512,73,431899,Roger Morton,False,16,15,18,6,8,75.613,18,2744.0376,15,19,19,Running,0
2503,73,88807,Matt Elmore,False,19,6,19,6,2,22.4537,18,2687.6219,6,20,20,Running,0
2505,73,214227,Jamie Jeffrey,False,17,8,20,6,1,33.8511,18,2699.0646,8,21,21,Running,0
2508,73,366044,Chris Needham,False,17,11,21,6,5,40.7981,18,2705.8115000000003,11,22,22,Running,0
2509,73,181497,Spencer McCarthy,False,19,12,22,6,1,44.0002,18,2707.7744000000002,12,7,7,Running,0
2521,74,429273,Wiebe Nijkamp,False,18,2,1,6,19,0.0492,28,3084.7547,2,0,0,Running,0
2534,74,287015,Russell J Cowell,False,16,15,2,6,5,1.2912,22,2519.4330999999997,15,0,0,Running,0
2532,74,440374,Tony Yates,False,18,13,3,6,7,1.2117,15,3318.8810000000003,13,0,0,Running,0
2530,74,439883,J.B. DeJeu,False,17,11,4,6,13,1.1041,21,3427.3314,11,0,0,Running,0
2533,74,137235,Antony Woodward,False,18,14,5,6,9,1.2578,20,3331.2246999999998,14,0,0,Running,0
2536,74,391027,Jason Haddington,False,18,17,6,6,6,2.2565,13,1788.483,17,0,0,Running,0
2527,74,113424,Garry Craig,False,19,8,7,6,5,0.7882,22,3289.5334,8,0,0,Running,0
2525,74,296821,Karl Hardy,False,19,6,8,6,16,0.7044,18,2461.0788,6,0,0,Running,0
2524,74,350922,Mark Draper2,False,18,5,9,6,17,0.4994,28,3335.713,5,0,0,Running,0
2535,74,366044,Chris Needham,False,17,16,10,6,3,1.5025,10,1920.781,16,0,0,Running,0
2528,74,16561,Jamie Wilson,False,18,9,11,6,6,0.8657,19,3114.8382,9,0,0,Running,0
2522,74,284513,Sam Blease2,False,17,3,12,6,12,0.1134,14,2575.4146,3,0,0,Running,0
2526,74,88807,Matt Elmore,False,19,7,13,6,9,0.7162,17,2823.328,7,0,0,Running,0
2523,74,528243,David K Johansson,False,17,4,14,6,10,0.2702,20,3251.5227,4,0,0,Running,0
2529,74,214227,Jamie Jeffrey,False,17,10,15,6,6,1.0097,14,2878.5932000000003,10,0,0,Running,0
2520,74,181497,Spencer McCarthy,False,19,1,16,6,5,-,18,3249.4116,1,0,0,Running,0
2537,74,422098,Tony Walker4,False,17,18,17,6,8,2.4244,12,3328.9669999999996,18,0,0,Running,0
2531,74,574870,Matthew Flannery,False,17,12,18,6,1,1.1313,11,3326.7486,12,0,0,Running,0
2539,74,261835,David Eyers,False,17,20,19,6,0,28 Laps,0,3271.8653,20,0,0,Running,0
2541,75,429273,Wiebe Nijkamp,False,18,2,1,6,5,0.1885,8,758.1923,2,0,0,Running,0
2548,75,296821,Karl Hardy,False,19,9,2,6,1,0.8594,9,946.8698999999999,9,0,0,Running,0
2550,75,287015,Russell J Cowell,False,16,11,3,6,2,1.2684,6,670.5244,11,0,0,Running,0
2549,75,88807,Matt Elmore,False,19,10,4,6,5,0.9935,7,676.9454000000001,10,0,0,Running,0
2545,75,113424,Garry Craig,False,19,6,5,6,1,0.4813,8,857.7898,6,0,0,Running,0
2542,75,528243,David K Johansson,False,17,3,6,6,5,0.2426,10,957.762,3,0,0,Running,0
2553,75,440374,Tony Yates,False,18,14,7,6,3,1.5733,9,977.3519,14,0,0,Running,0
2547,75,16561,Jamie Wilson,False,18,8,8,6,1,0.7387,5,490.19960000000003,8,0,0,Running,0
2551,75,574870,Matthew Flannery,False,17,12,9,6,2,1.55,8,873.8582,12,0,0,Running,0
2540,75,181497,Spencer McCarthy,False,19,1,10,6,2,-,9,856.2936,1,0,0,Running,0
2543,75,284513,Sam Blease2,False,17,4,11,6,4,0.281,8,863.2579,4,0,0,Running,0
2558,75,366044,Chris Needham,False,17,19,12,6,2,2.3388,4,503.9796,19,0,0,Running,0
2556,75,422098,Tony Walker4,False,17,17,13,6,7,1.8659,8,794.6628000000001,17,0,0,Running,0
2557,75,391027,Jason Haddington,False,18,18,14,6,1,1.9439,6,698.479,18,0,0,Running,0
2544,75,350922,Mark Draper2,False,18,5,15,6,6,0.3392,9,918.6967000000001,5,0,0,Running,0
