LapID,DriverEntryID,LapTime,LapStartTime,LapInSession,CleanLap,BlackFlag,CarContact,CarReset,Contact,Discontinuity,Invalid,LostControl,OffTrack,Pitted,Tow,EventCategory,PositionInClass,BestLapOnLap,LeaderLapStartTime,PercentageGapToBestLap,GapToClassLeader
19,1,110.1919,3756.9507,18,1,0,0,0,0,0,0,0,0,0,0,,15,83.3937,1854.6391,32.13456172348751,1902.3115999999998
3418,215,83.8367,6265.5182,61,1,0,0,0,0,0,0,0,0,0,0,,7,83.6238,6258.9931,0.2545925920611154,6.525100000000748
8410,273,85.6306,16141.7394,164,0,0,0,0,0,0,0,0,1,0,0,Off Track,18,83.3874,15148.75,2.690094666580322,992.9894000000004
10575,300,91.1309,2091.4022,20,0,0,0,0,0,0,0,0,1,0,0,Off Track,3,90.5356,2085.6508,0.657531402012026,5.751400000000103
4566,228,85.651,6527.733,64,1,0,0,0,0,0,0,0,0,0,0,,10,84.2385,6512.3887,1.6767867424040048,15.344299999999748
7362,260,89.2376,1778.5961,17,1,0,0,0,0,0,0,0,0,0,0,,16,87.7927,1748.0169,1.6458088200955245,30.5791999999999
9844,290,88.5586,12584.7345,128,1,0,0,0,0,0,0,0,0,0,0,,12,87.8883,12431.145,0.7626726196774882,153.58950000000004
363,17,84.4143,6078.0306,15,1,0,0,0,0,0,0,0,0,0,0,,19,83.4859,1624.5643,1.1120440697171574,4453.4663
5212,235,84.7505,15050.2606,161,1,0,0,0,0,0,0,0,0,0,0,,14,83.8869,14896.9212,1.0294813612137403,153.33939999999893
8049,269,88.5069,12528.6814,127,1,0,0,0,0,0,0,0,0,0,0,,13,87.807,12342.0965,0.797089070347468,186.58489999999983
10382,297,90.9922,1278.6983,11,0,0,0,0,0,0,0,0,1,0,0,Off Track,8,90.7764,1270.207,0.2377269863092124,8.49129999999991
1376,63,87.2861,6129.143,36,1,0,0,0,0,0,0,0,0,0,0,,8,86.8813,3689.6146,0.46592304673158935,2439.5284
3207,212,84.3188,7622.4162,77,1,0,0,0,0,0,0,0,0,0,0,,3,83.6866,7611.9101,0.7554375491416749,10.506099999999606
3781,220,84.2826,1514.8473,15,1,0,0,0,0,0,0,0,0,0,0,,12,84.2826,1503.9976,0.0,10.849699999999984
3867,220,84.8035,16806.0574,183,1,0,0,0,0,0,0,0,0,0,0,,6,83.3033,16743.7372,1.8008890404101834,62.32020000000193
4214,224,84.7149,7937.8704,80,1,0,0,0,0,0,0,0,0,0,0,,11,83.6743,7863.0995,1.243631557120878,74.77089999999953
5062,234,86.2946,1180.6736,11,1,0,0,0,0,0,0,0,0,0,0,,14,83.2833,1163.2478,3.6157308848232645,17.42579999999998
6549,250,88.0527,6498.6129,62,1,0,0,0,0,0,0,0,0,0,0,,6,87.5318,6484.8428,0.5950980100946168,13.77009999999973
6899,254,88.6797,12002.4804,123,1,0,0,0,0,0,0,0,0,0,0,,2,87.6455,11990.4752,1.179980717777866,12.005199999999604
6906,254,88.8736,12721.9774,130,1,0,0,0,0,0,0,0,0,0,0,,11,87.9382,12608.5183,1.063701554045906,113.45910000000003
9376,285,91.3191,1466.972,13,1,0,0,0,0,0,0,0,0,0,0,,11,90.7224,1451.5147,0.6577206952197088,15.457300000000032
1358,63,87.6103,3144.7021,18,0,0,0,0,0,0,0,0,1,0,0,Off Track,12,87.2692,1992.2795,0.3908595472400265,1152.4225999999999
2630,168,88.517,462.5429,4,1,0,0,0,0,0,0,0,0,0,0,,9,87.803,369.4814,0.8131840597701512,93.06149999999997
2994,210,85.2182,13794.7987,148,0,0,0,0,0,0,0,0,1,0,0,Off Track,5,83.5245,13757.9684,2.0277882537458964,36.830299999999625
3764,219,89.0972,6784.687,67,0,0,0,0,0,0,0,0,1,0,0,Off Track,11,83.2822,6763.4869,6.982284329664665,21.20010000000002
4841,231,86.0032,4437.8587,45,1,0,0,0,0,0,0,0,0,0,0,,3,84.7795,4433.6543,1.4433913858892993,4.204399999999623
5420,238,85.1692,655.6835,5,1,0,0,0,0,0,0,0,0,0,0,,3,84.9695,654.7907,0.23502550915328868,0.8927999999999656
4615,229,83.8792,10815.6109,113,1,0,0,0,0,0,0,0,0,0,0,,11,83.4235,10725.4884,0.5462489586267623,90.12249999999949
5442,238,166.4492,2692.6492,27,1,0,0,0,0,0,0,0,0,1,0,In Pits,11,117.325,2680.6078,41.870189644150855,12.041399999999612
6577,250,87.8316,9074.1143,90,1,0,0,0,0,0,0,0,0,0,0,,8,87.8316,9020.2781,0.0,53.836199999999735
1888,90,103.3174,3417.0119,29,0,0,0,0,0,0,0,0,1,1,0,"Off Track, In Pits",4,90.0614,3141.7731,14.718847364131577,275.2388000000001
3730,219,84.4413,3429.5185,33,1,0,0,0,0,0,0,0,0,0,0,,17,82.4739,3416.4798,2.385481952472233,13.038700000000063
3891,221,163.9937,5042.4281,50,1,0,0,0,0,0,0,0,0,0,0,,10,163.2715,5034.1688,0.44233071907834187,8.259299999999712
3958,222,84.6263,916.503,8,1,0,0,0,0,0,0,0,0,0,0,,9,84.6263,910.2419,-1.4210854715202004e-14,6.261100000000056
4691,230,85.1516,7815.2798,78,1,0,0,0,0,0,0,0,0,0,0,,17,83.6045,7695.5146,1.8504984779527405,119.76519999999982
5378,237,117.7588,5540.3983,52,1,0,0,0,0,0,0,0,0,0,0,,18,117.7588,5360.8175,0.0,179.58079999999973
5912,243,87.8557,10256.7348,104,1,0,0,0,0,0,0,0,0,0,0,,1,87.8557,10256.7348,0.0,0.0
7342,259,89.6799,8485.5767,84,1,0,0,0,0,0,0,0,0,0,0,,7,88.077,8424.5588,1.8198848734629962,61.01789999999892
8146,270,89.6207,15727.0656,160,1,0,0,0,0,0,0,0,0,0,0,,1,89.6207,15727.0656,0.0,0.0
8769,278,91.1973,727.3413,5,1,0,0,0,0,0,0,0,0,0,0,,6,90.7681,722.5988,0.4728533482578001,4.742500000000064
10757,305,91.4055,3460.5824,32,1,0,0,0,0,0,0,0,0,0,0,,14,87.6138,3439.9544,4.327742889818737,20.6279999999997
759,35,85.4962,3920.0745,19,0,0,0,0,0,0,0,0,1,0,0,Off Track,17,82.7425,1939.5456,3.3280357736350794,1980.5289000000002
1447,68,87.7631,2089.8861,13,1,0,0,0,0,0,0,0,0,0,0,,11,86.6467,1463.7898,1.2884506853694404,626.0963000000002
3440,215,151.0097,8183.4101,83,0,0,0,0,0,0,0,0,1,1,0,"Off Track, In Pits",7,83.6987,8133.7081,80.42060390424226,49.702000000000226
9338,284,91.7142,14579.3091,146,1,0,0,0,0,0,0,0,0,0,0,,8,89.9267,14463.0045,1.987730006772182,116.3046000000013
10361,296,93.0039,15940.1399,151,1,0,0,0,0,0,0,0,0,0,0,,12,90.0696,14913.9747,3.257813957206423,1026.1651999999995
10877,308,94.2397,3286.3845,29,1,0,0,0,0,0,0,0,0,0,0,,13,90.6061,3268.3778,4.01032601557732,18.00669999999991
3526,216,83.5356,15612.7909,169,1,0,0,0,0,0,0,0,0,0,0,,4,83.5356,15569.543,-1.4210854715202004e-14,43.2479000000003
4163,224,164.7634,3016.8932,29,1,0,0,0,0,0,0,0,0,0,0,,12,163.2537,3007.6981,0.9247569886624234,9.195099999999911
10642,301,92.1312,10582.854,91,1,0,0,0,0,0,0,0,0,0,0,,13,90.6853,9379.7087,1.5944149713349418,1203.1453000000001
2859,209,84.5558,1336.9525,13,1,0,0,0,0,0,0,0,0,0,0,,3,83.3253,1330.3063,1.4767423579633032,6.646200000000135
5483,238,84.1862,6969.8939,68,1,0,0,0,0,0,0,0,0,0,0,,18,83.5356,6847.6298,0.7788296247348541,122.26410000000033
6363,248,89.2524,13431.5969,139,1,0,0,0,0,0,0,0,0,0,0,,3,87.9513,13400.6542,1.4793414082566017,30.942699999999604
6760,252,88.048,15448.806,161,1,0,0,0,0,0,0,0,0,0,0,,5,87.3067,15398.2897,0.8490757295831628,50.51630000000114
6882,254,87.7047,10497.8914,106,1,0,0,0,0,0,0,0,0,0,0,,6,87.7047,10433.5113,1.4210854715202004e-14,64.38010000000031
7249,258,89.3194,13767.1896,142,1,0,0,0,0,0,0,0,0,0,0,,6,87.6853,13665.0556,1.8635962926511098,102.13400000000001
10543,299,86.0726,9767.7153,101,1,0,0,0,0,0,0,0,0,0,0,,14,83.8328,9715.5141,2.6717466194615866,52.20119999999952
8058,269,88.9333,13330.8635,136,1,0,0,0,0,0,0,0,0,0,0,,13,87.9209,13137.263,1.151489577563467,193.60049999999865
8310,272,84.9894,6528.0197,64,1,0,0,0,0,0,0,0,0,0,0,,11,84.2385,6512.3887,0.8913976388468541,15.630999999999403
8626,276,90.8403,11969.7373,119,1,0,0,0,0,0,0,0,0,0,0,,2,90.0224,11943.5886,0.9085516493672685,26.148700000001554
8718,277,91.9785,4198.7017,39,1,0,0,0,0,0,0,0,0,0,0,,9,90.6926,4176.6577,1.417866507300488,22.04399999999987
10564,300,92.2699,1089.6405,9,1,0,0,0,0,0,0,0,0,0,0,,3,91.4309,1086.7394,0.9176328790376402,2.901100000000042
625,28,-0.0001,2339.6539,23,0,0,0,1,0,1,1,1,1,1,0,"Car Reset, Discontinuity, Invalid, Lost Control, Off Track, In Pits",1,,2339.6539,,0.0
1107,51,-0.0001,6160.2453,32,0,0,0,1,0,1,1,0,0,1,0,"Car Reset, Discontinuity, Invalid, In Pits",11,,3298.129,,2862.1162999999997
2909,209,86.6623,6443.5974,63,1,0,0,0,0,0,0,0,0,0,0,,12,84.5107,6428.1502,2.5459498028060352,15.447199999999611
3297,213,84.591,8200.9512,83,1,0,0,0,0,0,0,0,0,0,0,,10,83.6987,8133.7081,1.066085853185271,67.24309999999969
4510,228,87.118,914.5673,8,1,0,0,0,0,0,0,0,0,0,0,,7,85.3676,910.2419,2.050426625558174,4.325400000000059
6375,248,89.8488,14547.2493,151,0,0,0,0,0,0,0,0,1,0,0,Off Track,4,87.761,14493.228,2.378961041920661,54.02130000000034
6477,249,87.8256,7737.8954,76,1,0,0,0,0,0,0,0,0,0,0,,5,87.8256,7720.2456,0.0,17.64980000000014
9808,290,88.4024,2133.1614,21,1,0,0,0,0,0,0,0,0,0,0,,15,87.6357,2101.6579,0.8748717702945186,31.503499999999804
1720,82,1177.8211,5522.5552,34,0,0,0,0,0,0,1,0,0,1,0,"Invalid, In Pits",4,90.4951,3608.0295,1201.5302485990953,1914.5256999999997
4290,225,84.6722,14549.0089,156,1,0,0,0,0,0,0,0,0,0,0,,10,83.7605,14431.3574,1.0884605512144958,117.65149999999994
4787,230,87.5591,16069.1051,174,0,0,1,0,0,0,0,0,0,0,0,CarContact,10,83.3074,15989.7014,5.103628249111125,79.40370000000075
5444,238,164.7472,3016.0226,29,1,0,0,0,0,0,0,0,0,0,0,,11,163.2537,3007.6981,0.9148337832465501,8.324499999999716
6793,253,91.0469,1764.4044,17,1,0,0,0,0,0,0,0,0,0,0,,13,87.7927,1748.0169,3.706686319021955,16.387499999999818
7224,258,88.4846,11483.1148,117,1,0,0,0,0,0,0,0,0,0,0,,6,87.7981,11404.8755,0.7819075811435425,78.23929999999928
8499,274,90.4528,14472.5146,146,0,0,0,0,0,0,0,0,1,0,0,Off Track,2,89.9267,14463.0045,0.5850320316435358,9.51010000000133
1853,88,90.4018,6260.6474,22,0,0,0,0,0,0,0,0,1,0,0,Off Track,14,90.1822,2472.3353,0.24350703353877634,3788.3120999999996
4666,229,84.5755,15231.6921,164,1,0,0,0,0,0,0,0,0,0,0,,11,83.6083,15148.75,1.1568229470040734,82.94210000000021
9018,280,91.0963,8542.5988,82,1,0,0,0,0,0,0,0,0,0,0,,3,90.7686,8523.8694,0.3610279325669694,18.72940000000017
1326,62,87.7618,1314.34,10,1,0,0,0,0,0,0,0,0,0,0,,4,87.1738,1157.15,0.6745145903929881,157.18999999999983
3507,216,84.1356,13933.5902,150,1,0,0,0,0,0,0,0,0,0,0,,2,84.1356,13927.8723,0.0,5.717899999999645
3641,218,84.4555,12097.4421,128,1,0,0,0,0,0,0,0,0,0,0,,8,83.5855,12041.8431,1.0408503867297583,55.59900000000016
4479,227,84.1619,14972.3872,161,1,0,0,0,0,0,0,0,0,0,0,,9,83.8869,14896.9212,0.3278223417482451,75.46599999999853
5547,239,84.959,12672.5783,132,1,0,0,0,0,0,0,0,0,0,0,,17,83.6927,12379.446,1.513035187059316,293.1322999999993
10201,294,91.0413,9487.7034,84,1,0,0,0,0,0,0,0,0,0,0,,11,90.6563,8705.8097,0.4246809102070159,781.8937000000005
10884,308,92.5534,3958.8432,36,1,0,0,0,0,0,0,0,0,0,0,,13,90.4237,3903.8329,2.3552453615589712,55.010299999999916
559,26,-0.0001,555.8782,2,0,0,0,1,0,1,1,1,1,1,0,"Car Reset, Discontinuity, Invalid, Lost Control, Off Track, In Pits",2,,509.3638,,46.514399999999966
1227,58,-0.0001,3515.5656,19,0,0,0,1,1,1,1,1,1,1,0,"Car Reset, Discontinuity, Contact, Invalid, Lost Control, Off Track, In Pits",13,,2081.1067,,1434.4589
3085,211,83.8059,12997.277,139,1,0,0,0,0,0,0,0,0,0,0,,2,83.5077,12967.2203,0.35709281898556355,30.056699999999182
3735,219,84.61,3851.9597,38,1,0,0,0,0,0,0,0,0,0,0,,17,83.8336,3832.3348,0.9261203145278216,19.624899999999798
6513,250,119.4798,2704.1007,26,1,0,0,0,0,0,0,0,0,1,0,In Pits,8,119.4798,2683.9471,0.0,20.153600000000097
9514,286,92.3339,14986.0517,150,0,0,0,0,0,0,0,0,1,0,0,Off Track,9,89.9111,14823.9051,2.6946617269725266,162.14660000000003
10633,301,90.8617,9754.6377,82,1,0,0,0,0,0,0,0,0,0,0,,13,90.7686,8523.8694,0.10256850937437889,1230.7682999999997
675,30,86.2519,3303.5765,29,0,0,0,0,0,0,0,0,1,0,0,Off Track,7,83.0056,2850.7982,3.910940948562512,452.77829999999994
4216,224,85.0243,8108.3078,82,0,0,0,0,0,0,0,0,1,0,0,Off Track,10,83.479,8032.4004,1.8511242348375134,75.90739999999914
6098,245,88.1276,7730.217,76,0,0,0,0,0,0,0,0,1,0,0,Off Track,3,88.1276,7720.2456,0.0,9.971399999999448
2774,194,112.3007,136.9752,1,0,0,0,0,0,0,0,0,1,1,0,"Off Track, In Pits",6,100.4228,79.1692,11.827891674002316,57.806
4988,233,85.2296,1946.6925,20,1,0,0,0,0,0,0,0,0,0,0,,15,83.607,1928.8815,1.9407465882043482,17.81100000000015
5381,237,84.3923,5857.0033,55,1,0,0,0,0,0,0,0,0,0,0,,18,82.3828,5761.7313,2.4392227503799404,95.27199999999993
7377,261,87.8562,870.7906,7,1,0,0,0,0,0,0,0,0,0,0,,9,87.6564,866.6497,0.22793543882706047,4.140899999999988
8547,275,90.681,2176.3318,21,1,0,0,0,0,0,0,0,0,0,0,,1,90.681,2176.3318,0.0,0.0
10540,299,85.8571,9507.487,98,1,0,0,0,0,0,0,0,0,0,0,,13,84.0902,9461.5008,2.101196096572508,45.98619999999937
6156,246,87.9171,10801.3674,110,1,0,0,0,0,0,0,0,0,0,0,,3,87.5811,10786.7115,0.3836444164323183,14.655899999999747
9171,282,91.2909,6902.554,64,1,0,0,0,0,0,0,0,0,0,0,,6,90.7346,6870.7145,0.6131067971865178,31.839500000000044
972,45,206.9132,3409.783,29,0,0,0,0,0,0,1,0,0,1,0,"Invalid, In Pits",3,87.7027,3034.6264,135.92568985903515,375.1565999999998
986,45,96.5234,5601.7197,43,1,0,0,0,0,0,0,0,0,1,0,In Pits,2,87.9235,4397.22,9.7811165388093,1204.4996999999994
5186,235,93.8584,12720.991,135,0,0,1,0,0,0,0,1,1,0,0,"CarContact, Lost Control, Off Track",12,83.4267,12631.541,12.504030484245462,89.45000000000073
5446,238,85.4686,3258.0151,31,1,0,0,0,0,0,0,0,0,0,0,,11,82.6938,3251.3566,3.355511537745258,6.658500000000004
7095,256,83.7747,15650.9108,162,1,0,0,0,0,0,0,0,0,0,0,,17,83.7747,14981.1223,0.0,669.7884999999987
8860,278,92.5895,9874.2061,96,0,0,0,0,0,0,0,0,1,0,0,Off Track,4,90.4319,9834.4019,2.385883742351993,39.80419999999867
9805,290,107.0558,1866.9043,18,0,0,1,0,0,0,0,1,0,0,0,"CarContact, Lost Control",15,87.735,1837.1292,22.02177010315154,29.77509999999984
3684,218,83.798,15798.5086,171,0,0,0,0,0,0,0,0,1,0,0,Off Track,6,83.798,15737.3457,-1.4210854715202004e-14,61.162899999999354
4750,230,83.7153,12875.5979,137,0,0,0,0,0,0,0,0,1,0,0,Off Track,9,83.5325,12798.848,0.21883697961871462,76.74990000000071
7577,263,89.8788,9179.1927,91,1,0,0,0,0,0,0,0,0,0,0,,10,87.9741,9108.2613,2.1650690373643897,70.93139999999948
9428,285,93.1962,6998.1444,65,1,0,0,0,0,0,0,0,0,0,0,,8,90.9571,6961.718,2.4617099709643497,36.426400000000285
10411,297,91.2067,4288.9556,40,1,0,0,0,0,0,0,0,0,0,0,,8,91.2067,4269.2223,0.0,19.733299999999872
216,10,93.2068,2659.7393,25,1,0,0,0,0,0,0,0,0,1,0,In Pits,4,84.1643,2515.4487,10.743866461195552,144.29060000000027
721,32,84.4525,6155.3013,47,1,0,0,0,0,0,0,0,0,0,0,,4,84.4525,4426.5219,0.0,1728.7794000000004
1262,59,95.864,5805.0833,48,0,0,0,0,0,0,0,0,1,1,0,"Off Track, In Pits",1,95.864,5805.0833,-1.4210854715202004e-14,0.0
4743,230,84.4303,12285.311,130,1,0,0,0,0,0,0,0,0,0,0,,10,83.5192,12209.4736,1.0908868858897165,75.83740000000034
5072,234,84.7738,2030.666,21,1,0,0,0,0,0,0,0,0,0,0,,13,84.0601,2015.1331,0.849035392534617,15.532899999999927
5309,236,90.7821,15394.5477,165,1,0,0,0,0,0,0,0,0,1,0,In Pits,14,83.7277,15232.8625,8.425407601068699,161.6851999999999
5759,241,147.2989,12301.2719,130,1,0,0,0,0,0,0,0,0,1,0,In Pits,15,83.5192,12209.4736,76.3653148018659,91.79830000000038
2588,159,85.0465,459.1515,5,1,0,0,0,0,0,0,0,0,0,0,,2,84.6517,457.9688,0.466381655654871,1.1827000000000112
2816,201,-0.0001,41.1919,0,1,0,0,0,0,0,0,0,0,1,0,In Pits,6,,18.2964,,22.8955
5411,237,85.4107,8415.9623,85,1,0,0,0,0,0,0,0,0,0,0,,18,83.2557,8303.3694,2.5884113640267117,112.59289999999964
8090,270,91.5776,10581.5655,104,1,0,0,0,0,0,0,0,0,0,0,,1,91.5776,10581.5655,0.0,0.0
9232,283,91.5516,12608.496,125,1,0,0,0,0,0,0,0,0,0,0,,6,90.0539,12518.0351,1.663115089962787,90.46090000000004
9250,283,91.7994,14256.5982,143,0,0,0,0,0,0,0,0,1,0,0,Off Track,4,90.1597,14191.6591,1.8186617746066247,64.9390999999996
2785,195,91.0562,589.0165,6,1,0,0,0,0,0,0,0,0,0,0,,4,90.8661,544.3116,0.20920893490531967,44.70489999999995
5063,234,85.8997,1266.5733,12,1,0,0,0,0,0,0,0,0,0,0,,14,83.5824,1246.981,2.7724736308122147,19.592300000000023
5338,237,84.966,1372.9629,12,1,0,0,0,0,0,0,0,0,0,0,,18,83.5824,1246.981,1.6553724229024027,125.9819
7127,257,99.6956,2386.9475,18,1,0,0,0,0,0,0,0,0,0,0,,19,84.4452,1758.7628,18.05952262532388,628.1847000000002
7130,257,163.4086,2846.0574,21,1,0,0,0,0,0,0,0,0,0,0,,19,84.05,2015.1331,94.41832242712672,830.9243000000001
745,34,83.4101,1055.2701,5,1,0,0,0,0,0,0,0,0,0,0,,11,82.6405,784.4993,0.9312625165626969,270.7708
3398,215,152.0017,4162.1917,41,0,0,0,0,0,0,1,0,0,1,0,"Invalid, In Pits",16,84.9387,4095.7924,78.9545872493928,66.3993000000005
3459,215,83.8727,9799.3868,102,1,0,0,0,0,0,0,0,0,0,0,,1,83.8727,9799.3868,-1.4210854715202004e-14,0.0
6712,252,88.4966,11137.5312,113,1,0,0,0,0,0,0,0,0,0,0,,8,87.8372,11051.2648,0.7507069897492187,86.26639999999861
7475,262,116.0293,10447.0446,105,0,0,0,0,0,0,0,1,1,0,0,"Lost Control, Off Track",12,87.8707,10344.6055,32.04549411806212,102.4390999999996
8563,275,90.9347,3994.7676,37,1,0,0,0,0,0,0,0,0,0,0,,1,90.9347,3994.7676,0.0,0.0
9469,286,91.9702,10766.2951,105,1,0,0,0,0,0,0,0,0,0,0,,9,90.6466,10672.2121,1.4601761125072557,94.08299999999872
2245,119,87.2255,1319.5547,1,1,0,0,0,0,0,0,0,0,0,0,,12,87.0219,1233.0251,0.23396409409583896,86.52959999999985
3372,214,83.8974,14674.8196,158,1,0,0,0,0,0,0,0,0,0,0,,4,83.8974,14641.9367,-1.4210854715202004e-14,32.88290000000052
3448,215,84.2943,8868.3766,91,1,0,0,0,0,0,0,0,0,0,0,,5,83.199,8814.2796,1.3164821692568438,54.09699999999975
4521,228,105.6667,1868.5923,19,0,0,1,0,0,0,0,1,1,0,0,"CarContact, Lost Control, Off Track",16,84.0491,1842.8119,25.720204023600502,25.7804000000001
8022,269,89.3423,3371.7705,31,0,0,0,0,0,0,0,0,1,0,0,Off Track,17,87.6828,3352.105,1.8926174802811886,19.665500000000065
8043,269,88.4182,11995.9794,121,1,0,0,0,0,0,0,0,0,0,0,,13,87.7712,11779.8653,0.7371438467287703,216.1141000000007
8589,275,90.6477,6778.6046,63,1,0,0,0,0,0,0,0,0,0,0,,1,90.6477,6778.6046,0.0,0.0
9802,290,88.6374,1581.9609,15,1,0,0,0,0,0,0,0,0,0,0,,12,87.7412,1571.6412,1.021412973608733,10.319700000000012
1785,84,91.1237,2482.2579,19,0,0,0,0,0,0,0,0,1,0,0,Off Track,6,89.9863,2208.3419,1.2639701821277356,273.91600000000017
2114,105,94.7775,2382.1659,3,1,0,0,0,0,0,0,0,0,0,0,,8,82.7974,2362.5146,14.469174152811561,19.651299999999992
2732,187,88.6298,646.9402,6,1,0,0,0,0,0,0,0,0,0,0,,9,87.9473,545.2354,0.7760329197144102,101.70479999999998
4056,222,83.979,15888.6179,172,1,0,0,0,0,0,0,0,0,0,0,,7,83.7624,15821.1081,0.25858857912380984,67.50979999999981
7177,257,83.6454,7462.9563,68,1,0,0,0,0,0,0,0,0,0,0,,19,83.5356,6847.6298,0.13144096648612447,615.3265000000001
7716,265,90.2541,8042.7647,79,1,0,0,0,0,0,0,0,0,0,0,,10,87.5921,7985.1635,3.0390868582897212,57.60120000000006
9454,286,92.42,9377.1218,90,1,0,0,0,0,0,0,0,0,0,0,,8,90.4566,9288.6558,2.17054366403336,88.46600000000035
9627,288,92.6082,1014.7026,8,1,0,0,0,0,0,0,0,0,0,0,,12,90.9193,995.3085,1.8575813936094931,19.39409999999998
9782,289,92.9777,16379.788,163,1,0,0,0,0,0,0,0,0,0,0,,9,89.7846,15998.1757,3.5564005408499924,381.6123000000007
232,11,83.5454,1985.0927,17,1,0,0,0,0,0,0,0,0,0,0,,4,83.5454,1762.6772,1.4210854715202004e-14,222.41549999999984
2781,195,93.7303,220.0784,2,0,0,0,0,0,0,0,0,1,0,0,Off Track,6,93.1042,178.4484,0.6724723481862327,41.629999999999995
3938,221,83.5681,12594.5645,134,1,0,0,0,0,0,0,0,0,0,0,,6,83.5681,12548.1143,-1.4210854715202004e-14,46.45020000000113
4526,228,84.6626,2290.5057,24,1,0,0,0,0,0,0,0,0,0,0,,15,83.4093,2267.9796,1.5025902387383638,22.526100000000042
5380,237,84.3374,5772.611,54,1,0,0,0,0,0,0,0,0,0,0,,18,84.3374,5679.3485,0.0,93.26249999999982
5741,241,86.0105,10706.8328,112,0,0,1,0,0,0,0,0,1,0,0,"CarContact, Off Track",10,83.6214,10641.5333,2.857043771092094,65.29950000000099
6735,252,94.2684,13237.9823,136,0,0,0,0,0,0,0,0,1,1,0,"Off Track, In Pits",7,87.9209,13137.263,7.219557579597108,100.71929999999884
26,2,85.36,5744.8778,25,1,0,0,0,0,0,0,0,0,0,0,,17,82.9202,2515.4487,2.9423469793850074,3229.4291000000003
3752,219,83.3071,5764.6544,55,1,0,0,0,0,0,0,0,0,0,0,,5,82.3828,5761.7313,1.1219574959821728,2.9230999999999767
3920,221,84.6499,11072.2094,116,1,0,0,0,0,0,0,0,0,0,0,,9,83.6367,10978.0058,1.211429910553619,94.20359999999891
4072,223,84.8441,8551.798,87,1,0,0,0,0,0,0,0,0,0,0,,11,83.8231,8472.6341,1.2180413275099653,79.16390000000138
6691,252,89.0817,9215.127,92,1,0,0,0,0,0,0,0,0,0,0,,6,88.1505,9196.7339,1.0563751765446625,18.39310000000114
7589,263,89.0924,10247.3949,103,1,0,0,0,0,0,0,0,0,0,0,,9,87.8441,10168.8791,1.4210402292242748,78.51579999999922
7820,266,88.3295,14312.0003,148,1,0,0,0,0,0,0,0,0,0,0,,8,87.569,14217.7525,0.868458015964535,94.24779999999919
5963,244,89.5472,3542.7395,33,0,0,0,0,0,0,0,0,1,0,0,Off Track,8,87.3901,3527.9561,2.468357399751241,14.783400000000256
6198,246,87.7822,14581.0102,152,1,0,0,0,0,0,0,0,0,0,0,,1,87.7822,14581.0102,1.4210854715202004e-14,0.0
8476,274,90.5993,12340.6875,123,1,0,0,0,0,0,0,0,0,0,0,,2,90.5993,12331.2434,0.0,9.444100000000617
9162,282,92.7917,6068.1692,55,1,0,0,0,0,0,0,0,0,0,0,,6,90.7814,6053.2785,2.2144404029900358,14.890699999999924
9187,282,91.5038,8365.2037,80,1,0,0,0,0,0,0,0,0,0,0,,4,90.6824,8341.8747,0.9057986996374012,23.328999999999724
10458,298,86.2815,1593.1597,16,1,0,0,0,0,0,0,0,0,0,0,,5,83.2065,1587.5301,3.695624740855564,5.629599999999982
65,3,-0.0001,6417.7265,39,0,0,0,1,0,1,1,0,0,1,0,"Car Reset, Discontinuity, Invalid, In Pits",12,,3713.6614,,2704.0651
1670,80,90.6391,860.0508,4,1,0,0,0,0,0,0,0,0,0,0,,5,90.6391,766.98,0.0,93.07079999999996
2033,96,103.9168,2576.3799,5,1,0,0,0,0,0,0,0,0,0,0,,8,82.5293,2535.0898,25.91503865899746,41.29009999999971
2552,155,86.1975,198.9464,1,1,0,0,0,0,0,0,0,0,0,0,,12,84.9448,115.4866,1.4747224079637533,83.45980000000002
5190,235,85.232,13078.2397,139,1,0,0,0,0,0,0,0,0,0,0,,14,83.3948,12967.2203,2.203015056094628,111.01939999999922
6808,253,90.5962,3461.4492,32,1,0,0,0,0,0,0,0,0,0,0,,16,87.6138,3439.9544,3.404029958750783,21.49479999999994
10365,296,92.4945,16311.3536,155,1,0,0,0,0,0,0,0,0,0,0,,12,89.9535,15277.2206,2.8247928096183017,1034.1329999999998
6855,254,87.7653,1488.5111,14,1,0,0,0,0,0,0,0,0,0,0,,5,87.467,1483.6453,0.34104290761085565,4.865800000000036
8260,272,84.1685,1425.3279,14,0,0,0,0,0,0,0,0,1,0,0,Off Track,9,83.4788,1414.1479,0.8261977891392576,11.180000000000064
8987,280,135.6366,5705.4429,51,1,0,0,0,0,0,0,0,0,0,0,,11,135.6366,5690.4189,0.0,15.024000000000342
9705,288,91.8589,9020.1314,86,1,0,0,0,0,0,0,0,0,0,0,,10,91.008,8888.2592,0.934972749648395,131.8721999999998
729,33,84.2723,957.9888,3,1,0,0,0,0,0,0,0,0,0,0,,14,83.0941,593.6354,1.4179105375712595,364.35339999999997
3609,218,85.1668,9318.3321,96,1,0,0,0,0,0,0,0,0,0,0,,8,84.1738,9292.3731,1.1797019975336838,25.958999999998923
5475,238,84.0252,6187.9493,60,0,0,0,0,0,0,0,0,1,0,0,Off Track,11,83.239,6175.3693,0.9445091843967361,12.579999999999927
5867,242,87.9334,14518.5551,151,1,0,0,0,0,0,0,0,0,0,0,,2,87.761,14493.228,0.19644261118264694,25.327100000000428
